User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product Category,Orders,Amount,Status,unnamed1
1002652,Julie,P00285842,M,36-45,40,0,Maharashtra,Western,Healthcare,Food,4,15181,,
1005540,Joseph,P00344042,F,36-45,45,1,Gujarat,Western,IT Sector,Sports Products,1,13467,,
1004109,Arsheen,P00346142,M,36-45,43,1,Maharashtra,Western,Chemical,Footwear & Shoes,2,12144,,
1001397,Ferguson,P00260042,F,36-45,37,1,Maharashtra,Western,Hospitality,Furniture,4,12061,,
1005337,Blanton,P00243942,M,36-45,38,1,Maharashtra,Western,Food Processing,Food,3,11991,,
1003443,Jessica,P00111042,M,36-45,41,1,Gujarat,Western,Healthcare,Furniture,1,11971,,
1001770,Crestani,P00254242,F,36-45,41,0,Maharashtra,Western,Automobile,Sports Products,1,10691,,
1003038,Dona,P0096742,M,36-45,38,0,Maharashtra,Western,Aviation,Sports Products,3,10674,,
1000130,Herrera,P00338542,F,36-45,44,0,Maharashtra,Western,Media,Sports Products,1,10593,,
1000382,Anderson,P00084242,M,36-45,36,0,Maharashtra,Western,Automobile,Electronics & Gadgets,2,10000,,
1001350,Raksha,P00034842,M,36-45,43,1,Maharashtra,Western,IT Sector,Electronics & Gadgets,4,9897,,
1001668,Smriti,P00110842,F,36-45,37,1,Maharashtra,Western,Healthcare,Electronics & Gadgets,4,9832,,
1005479,Carreira,P00331942,F,36-45,44,0,Maharashtra,Western,Media,Electronics & Gadgets,2,9696,,
1003325,Hunt,P00263542,M,36-45,44,0,Maharashtra,Western,Construction,Clothing & Apparel,2,8874,,
1001936,Ashwin,P00051142,F,36-45,43,0,Maharashtra,Western,Banking,Clothing & Apparel,3,8687,,
1001324,Angele,P00349442,F,36-45,43,1,Maharashtra,Western,Automobile,Sports Products,1,8404,,
1000016,Justin,P00238542,M,36-45,45,0,Gujarat,Western,Retail,Sports Products,2,8177,,
1000277,Maris,P00110842,M,36-45,42,1,Maharashtra,Western,Banking,Electronics & Gadgets,4,8081,,
1002050,Craig,P00323942,M,36-45,40,0,Maharashtra,Western,Media,Food,1,8013,,
1005800,Gilpin,P00183442,M,36-45,42,0,Maharashtra,Western,Healthcare,Food,2,7976,,
1005599,Castell,P00052042,F,36-45,42,0,Maharashtra,Western,IT Sector,Electronics & Gadgets,4,7830,,
1004341,Gnade,P00046742,F,36-45,36,1,Maharashtra,Western,IT Sector,Clothing & Apparel,1,7184,,
1001024,Bill,P00115342,M,36-45,43,0,Maharashtra,Western,Agriculture,Clothing & Apparel,2,7159,,
1005186,Grant,P00052842,F,36-45,42,1,Maharashtra,Western,Banking,Clothing & Apparel,2,7086,,
1005586,Grinstein,P00184942,F,36-45,39,1,Maharashtra,Western,Govt,Clothing & Apparel,4,7083,,
1004870,Braden,P00054742,M,36-45,44,0,Maharashtra,Western,Healthcare,Clothing & Apparel,3,7061,,
1001834,Kennedy,P00350942,F,36-45,40,0,Gujarat,Western,Agriculture,Clothing & Apparel,3,7015,,
1004767,Parakh,P00025642,M,36-45,45,0,Maharashtra,Western,Lawyer,Clothing & Apparel,2,7010,,
1000374,Daniel,P00288642,M,36-45,42,1,Maharashtra,Western,Banking,Clothing & Apparel,1,6912,,
1000420,Aaron,P00136842,F,36-45,45,0,Maharashtra,Western,Banking,Clothing & Apparel,4,6900,,
1004789,Moumita,P00153842,F,36-45,43,0,Maharashtra,Western,Aviation,Clothing & Apparel,3,6879,,
1001036,Ionia,P00343042,F,36-45,44,0,Maharashtra,Western,Food Processing,Games & Toys,3,6670,,
1001215,Carl,P00183042,F,36-45,39,0,Maharashtra,Western,Textile,Beauty,3,6005,,
1004468,Ann,P00110942,M,36-45,36,0,Maharashtra,Western,Healthcare,Clothing & Apparel,4,5415,,
1004678,Fortune-,P00216342,F,36-45,37,1,Maharashtra,Western,IT Sector,Clothing & Apparel,3,5374,,
1003352,Gordon,P00241242,F,36-45,45,0,Maharashtra,Western,Media,Clothing & Apparel,1,5158,,
1005175,Janet,P00351042,M,36-45,45,0,Maharashtra,Western,Lawyer,Beauty,1,4710,,
1001249,Gilcrest,P00245942,F,36-45,36,1,Maharashtra,Western,Retail,Clothing & Apparel,2,3518,,
1001942,Creighton,P00035742,F,36-45,38,1,Maharashtra,Western,IT Sector,Sports Products,2,3111,,
1004577,Anne,P00113242,F,36-45,39,0,Maharashtra,Western,Retail,Sports Products,1,2897,,
1004530,liebe,P00202742,M,36-45,42,0,Maharashtra,Western,Hospitality,Clothing & Apparel,2,1846,,
1004886,Latchford,P00243942,M,36-45,42,1,Maharashtra,Western,IT Sector,Beauty,4,1488,,
1000215,Bryan,P00102342,F,36-45,40,0,Maharashtra,Western,Banking,Office,1,759,,
1000416,Rishikesh,P00181842,F,46-50,46,1,Uttar Pradesh,Central,Banking,Auto,2,23525,,
1001884,Eugene,P00339042,F,46-50,47,0,Delhi,Central,Textile,Stationery,1,21547,,
1001891,Akin,P00192542,F,46-50,46,0,Uttar Pradesh,Central,Chemical,Footwear & Shoes,1,20929,,
1000445,Sukruta,P00114042,F,46-50,47,0,Delhi,Central,Retail,Footwear & Shoes,1,20896,,
1004838,Luxemburg,P00062842,F,46-50,49,0,Delhi,Central,Lawyer,Footwear & Shoes,3,20870,,
1003998,Patterson,P00232242,F,46-50,47,0,Delhi,Central,IT Sector,Footwear & Shoes,4,20812,,
1001331,Foulston,P00248942,F,46-50,47,1,Uttar Pradesh,Central,Banking,Footwear & Shoes,4,20745,,
1003888,Beth,P00242742,F,46-50,46,0,Madhya Pradesh,Central,Aviation,Footwear & Shoes,2,20729,,
1006016,Sauptik,P00183742,F,46-50,50,0,Delhi,Central,Aviation,Footwear & Shoes,4,20714,,
1000889,Parth,P00021842,F,46-50,50,1,Delhi,Central,Lawyer,Footwear & Shoes,1,20668,,
1004112,Mrunal,P00190242,F,46-50,47,1,Delhi,Central,Hospitality,Footwear & Shoes,3,20654,,
1001103,Yaanvi,P00334242,M,46-50,48,0,Delhi,Central,IT Sector,Tupperware,1,20627,,
1004161,Murray,P00265242,F,46-50,50,1,Uttar Pradesh,Central,Banking,Furniture,1,20588,,
1000216,Gjertsen,P00323042,F,46-50,47,1,Delhi,Central,Aviation,Footwear & Shoes,2,20549,,
1002330,Sumeet,P00129842,F,46-50,48,0,Delhi,Central,Aviation,Footwear & Shoes,4,20503,,
1004064,Skach,P0097142,F,46-50,48,0,Delhi,Central,Banking,Footwear & Shoes,2,20476,,
1004942,Murry,P00050642,F,46-50,47,0,Uttar Pradesh,Central,IT Sector,Furniture,3,20442,,
1000004,Guthrie,P00184942,F,46-50,47,0,Madhya Pradesh,Central,Retail,Footwear & Shoes,1,20309,,
1004510,Crebagga,P00236542,F,46-50,46,0,Uttar Pradesh,Central,Retail,Food,1,19423,,
1001317,Nikhil,P00052542,F,46-50,50,0,Madhya Pradesh,Central,Healthcare,Food,1,19414,,
1006000,Weirich,P00146742,M,46-50,48,1,Uttar Pradesh,Central,Hospitality,Food,1,19342,,
1004593,Barcio,P00105642,M,46-50,49,0,Madhya Pradesh,Central,Retail,Food,2,19300,,
1002264,Nguyen,P00182242,M,46-50,49,0,Uttar Pradesh,Central,Aviation,Food,1,19293,,
1003589,Atkinson,P00315442,M,46-50,49,0,Madhya Pradesh,Central,Govt,Food,1,19259,,
1004537,Blanton,P00126042,M,46-50,49,1,Madhya Pradesh,Central,Aviation,Food,1,19138,,
1004948,Jenkins,P00174442,F,46-50,47,0,Madhya Pradesh,Central,Govt,Food,1,19129,,
1001078,Shreya,P00002542,M,46-50,49,1,Madhya Pradesh,Central,Lawyer,Food,4,19054,,
1003796,Deanra,P00302142,F,46-50,47,0,Madhya Pradesh,Central,IT Sector,Food,2,19051,,
1005580,Bradley,P00311542,F,46-50,47,0,Uttar Pradesh,Central,Govt,Food,3,19045,,
1003705,Paridhi,P00117342,F,46-50,50,1,Uttar Pradesh,Central,IT Sector,Food,1,19015,,
1002980,Catini,P00278642,F,46-50,46,1,Madhya Pradesh,Central,Govt,Food,1,19004,,
1002724,Bhaggyasree,P00034842,M,46-50,47,1,Delhi,Central,IT Sector,Food,2,18964,,
1001607,Kampe,P00300042,F,46-50,47,0,Madhya Pradesh,Central,Healthcare,Footwear & Shoes,1,16895,,
1002484,Pelletier,P00356742,F,46-50,47,1,Delhi,Central,Lawyer,Footwear & Shoes,3,16887,,
1005430,Mrunal,P00004842,M,46-50,49,0,Delhi,Central,Lawyer,Tupperware,2,16862,,
1005969,Hallsten,P00319342,F,46-50,50,1,Madhya Pradesh,Central,Aviation,Footwear & Shoes,1,16837,,
1003261,Carter,P00208942,F,46-50,46,1,Delhi,Central,IT Sector,Footwear & Shoes,4,16817,,
1005010,Prajakta,P00341342,F,46-50,49,1,Delhi,Central,Banking,Stationery,3,16794,,
1005838,Bensley,P00276342,M,46-50,48,0,Delhi,Central,Healthcare,Footwear & Shoes,2,16766,,
1002295,Campbell,P00262242,F,46-50,50,1,Uttar Pradesh,Central,Hospitality,Furniture,2,16706,,
1003483,Dryer,P00173942,M,46-50,49,1,Uttar Pradesh,Central,Healthcare,Furniture,3,16649,,
1002053,Sauptik,P00302642,M,46-50,47,0,Uttar Pradesh,Central,Aviation,Footwear & Shoes,1,16618,,
1001357,Julie,P00198342,F,46-50,48,0,Madhya Pradesh,Central,Banking,Footwear & Shoes,1,16616,,
1004408,Harsh,P00286042,M,46-50,46,0,Madhya Pradesh,Central,Hospitality,Furniture,2,16599,,
1003201,Sonal,P00245042,F,46-50,48,1,Delhi,Central,Automobile,Footwear & Shoes,2,16551,,
1000033,Yaanvi,P00311442,M,46-50,47,0,Uttar Pradesh,Central,Banking,Furniture,4,16540,,
1000731,Raglin,P00021742,F,46-50,50,1,Delhi,Central,Hospitality,Footwear & Shoes,2,16527,,
1005954,Charlotte,P00216742,F,46-50,48,1,Delhi,Central,Govt,Footwear & Shoes,4,16386,,
1001630,Bensley,P00173042,F,46-50,47,0,Madhya Pradesh,Central,Banking,Footwear & Shoes,4,16377,,
1002203,Anand,P00080042,F,46-50,48,1,Delhi,Central,Agriculture,Footwear & Shoes,4,16349,,
1001274,Quincy,P00193842,F,46-50,46,0,Delhi,Central,IT Sector,Footwear & Shoes,2,16343,,
1004735,Rishabh,P00217442,F,46-50,46,0,Delhi,Central,Hospitality,Footwear & Shoes,1,16321,,
1002408,Ashvini,P00231242,M,46-50,46,0,Delhi,Central,Chemical,Games & Toys,4,16314,,
1005511,Cox,P00127742,F,46-50,50,1,Uttar Pradesh,Central,Aviation,Footwear & Shoes,2,16300,,
1001899,Demir,P00103342,M,46-50,48,1,Delhi,Central,IT Sector,Games & Toys,1,16267,,
1002304,Yoseph,P00127742,F,46-50,48,0,Delhi,Central,Banking,Footwear & Shoes,4,16245,,
1002701,Swati,P00015842,F,46-50,49,1,Madhya Pradesh,Central,IT Sector,Footwear & Shoes,4,16139,,
1001392,Andrew,P00285442,F,46-50,50,0,Madhya Pradesh,Central,Aviation,Food,4,15904,,
1005538,Kartik,P00086142,F,46-50,48,0,Uttar Pradesh,Central,Healthcare,Food,4,15887,,
1005504,Ashmeet,P00002442,F,46-50,47,0,Uttar Pradesh,Central,Healthcare,Food,1,15749,,
1004748,Yohann,P00273742,F,46-50,48,1,Madhya Pradesh,Central,IT Sector,Food,1,15715,,
1005600,Muskan,P00085542,M,46-50,46,0,Madhya Pradesh,Central,IT Sector,Food,1,15540,,
1004447,Ajay,P00285242,F,46-50,48,0,Uttar Pradesh,Central,Healthcare,Food,4,15536,,
1004882,Jill,P00155442,F,46-50,46,1,Madhya Pradesh,Central,Agriculture,Food,2,15419,,
1002643,Jim,P00176442,F,46-50,49,0,Madhya Pradesh,Central,Aviation,Food,1,15383,,
1000998,Charles,P00054342,F,46-50,49,0,Madhya Pradesh,Central,IT Sector,Food,4,15332,,
1001552,Sanjna,P00188942,F,46-50,49,1,Uttar Pradesh,Central,Automobile,Food,1,15295,,
1002402,Lichtenstein,P00178042,F,46-50,50,0,Delhi,Central,Hospitality,Food,1,15264,,
1004584,Paige,P00287842,M,46-50,48,1,Delhi,Central,Healthcare,Food,2,15242,,
1003958,Arsheen,P00154642,M,46-50,49,1,Madhya Pradesh,Central,Banking,Food,1,15199,,
1003779,Ionia,P00087242,M,46-50,50,0,Uttar Pradesh,Central,IT Sector,Food,1,15187,,
1004472,Yogesh,P00085942,M,46-50,50,0,Uttar Pradesh,Central,Aviation,Sports Products,3,13488,,
1004905,Bremer,P00051442,M,46-50,46,1,Madhya Pradesh,Central,Aviation,Sports Products,1,13429,,
1005435,Knutson,P00145442,F,46-50,46,1,Delhi,Central,Aviation,Footwear & Shoes,4,12780,,
1005520,Farry,P00114042,F,46-50,49,0,Uttar Pradesh,Central,Retail,Footwear & Shoes,3,12566,,
1006032,Bell,P00124842,F,46-50,49,0,Madhya Pradesh,Central,Hospitality,Footwear & Shoes,4,12538,,
1003616,Mukund,P00010742,F,46-50,49,0,Delhi,Central,Healthcare,Footwear & Shoes,3,12536,,
1005059,Hawkins,P00007542,F,46-50,49,0,Delhi,Central,Food Processing,Footwear & Shoes,3,12443,,
1005072,Dinesh,P00233942,F,46-50,50,0,Uttar Pradesh,Central,Food Processing,Footwear & Shoes,1,12440,,
1004496,Brockman,P00106042,F,46-50,46,1,Delhi,Central,Healthcare,Footwear & Shoes,3,12413,,
1004779,Ishpreet,P00120242,M,46-50,50,0,Uttar Pradesh,Central,Retail,Footwear & Shoes,1,12321,,
1003841,Philip,P00179842,F,46-50,48,0,Madhya Pradesh,Central,Agriculture,Footwear & Shoes,4,12172,,
1001960,Joni,P00031042,F,46-50,48,1,Delhi,Central,Healthcare,Footwear & Shoes,1,12104,,
1005939,Abhimanyu,P00115342,M,46-50,46,0,Delhi,Central,Healthcare,Food,3,12101,,
1002721,Conant,P00358442,F,46-50,50,0,Madhya Pradesh,Central,Hospitality,Food,1,12065,,
1000161,Chloris,P00086042,F,46-50,46,1,Madhya Pradesh,Central,Govt,Food,4,12048,,
1000035,Aparajita,P00326942,F,46-50,49,1,Uttar Pradesh,Central,Banking,Food,3,11966,,
1002262,Geld,P00157542,F,46-50,50,1,Uttar Pradesh,Central,Media,Food,1,11940,,
1002544,Oshin,P00275742,F,46-50,49,0,Uttar Pradesh,Central,Govt,Food,4,11833,,
1001310,Dominguez,P00114142,F,46-50,49,0,Madhya Pradesh,Central,Aviation,Food,2,11797,,
1000550,Coakley,P00045342,F,46-50,46,1,Madhya Pradesh,Central,IT Sector,Food,1,11774,,
1005594,Nikita,P00086342,M,46-50,50,0,Uttar Pradesh,Central,Healthcare,Food,1,11687,,
1005107,Pratyusmita,P00276342,M,46-50,48,1,Uttar Pradesh,Central,Aviation,Food,4,11668,,
1005014,Kajal,P00105142,F,46-50,49,1,Uttar Pradesh,Central,Food Processing,Food,2,11614,,
1005582,K,P00244342,M,46-50,46,1,Delhi,Central,IT Sector,Food,2,11593,,
1004168,Prashant,P00296042,M,46-50,49,0,Delhi,Central,IT Sector,Food,3,11550,,
1005060,Kimmel,P00130642,F,46-50,49,0,Uttar Pradesh,Central,Food Processing,Food,3,11479,,
1002862,Bailliet,P00101942,F,46-50,46,1,Delhi,Central,IT Sector,Food,4,11478,,
1002732,Sanjova,P00317842,F,46-50,48,1,Uttar Pradesh,Central,Govt,Food,1,11469,,
1001057,Sanjay,P00346042,F,46-50,50,0,Uttar Pradesh,Central,Aviation,Food,4,11458,,
1000078,Armold,P00029042,M,46-50,46,0,Uttar Pradesh,Central,Automobile,Sports Products,3,10639,,
1003304,Rosenberg,P00116142,M,46-50,48,1,Delhi,Central,Media,Games & Toys,2,10088,,
1003093,Vikash,P00268442,M,46-50,47,1,Uttar Pradesh,Central,Media,Games & Toys,1,10041,,
1005960,Tejas,P00321942,M,46-50,50,0,Delhi,Central,Banking,Electronics & Gadgets,2,10040,,
1000576,Lindsay,P00102642,M,46-50,50,0,Uttar Pradesh,Central,IT Sector,Games & Toys,4,10008,,
1000187,Chong,P00026642,M,46-50,48,0,Delhi,Central,Aviation,Electronics & Gadgets,2,9930,,
1002685,West,P00257542,F,46-50,47,1,Uttar Pradesh,Central,Healthcare,Games & Toys,2,9866,,
1003858,Cano,P00119442,M,46-50,47,1,Uttar Pradesh,Central,Hospitality,Electronics & Gadgets,2,9862,,
1002385,Snel,P00059142,M,46-50,49,0,Uttar Pradesh,Central,Food Processing,Games & Toys,1,9780,,
1000639,Brennan,P00182142,F,46-50,47,0,Uttarakhand,Central,Automobile,Electronics & Gadgets,4,9756,,
1002540,Surbhi,P00026742,M,46-50,50,1,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,1,9749,,
1002477,Hane,P00113242,F,46-50,47,1,Uttar Pradesh,Central,Banking,Decor,1,9748,,
1004844,Brendan,P00014542,F,46-50,47,0,Delhi,Central,IT Sector,Electronics & Gadgets,2,9697,,
1002185,Drucker,P00112142,F,46-50,46,1,Uttarakhand,Central,Govt,Clothing & Apparel,1,8903,,
1005958,Darley,P00128942,F,46-50,46,0,Madhya Pradesh,Central,IT Sector,Clothing & Apparel,2,8885,,
1001271,Jane,P00143342,M,46-50,49,0,Uttarakhand,Central,Automobile,Clothing & Apparel,3,8877,,
1002178,Evan,P00120442,F,46-50,47,1,Madhya Pradesh,Central,Banking,Clothing & Apparel,3,8795,,
1002617,Ankita,P00307642,M,46-50,46,0,Delhi,Central,Healthcare,Clothing & Apparel,2,8779,,
1005389,O'Briant,P00003242,F,46-50,46,0,Uttar Pradesh,Central,Lawyer,Clothing & Apparel,2,8731,,
1001985,McAfee,P00323942,F,46-50,46,0,Uttar Pradesh,Central,Govt,Footwear & Shoes,1,8702,,
1001284,O'Brian,P00062842,F,46-50,47,1,Delhi,Central,Automobile,Footwear & Shoes,4,8659,,
1005024,Christopher,P00265742,M,46-50,50,0,Madhya Pradesh,Central,Retail,Clothing & Apparel,2,8636,,
1000560,Nazzal,P00127642,F,46-50,50,0,Uttar Pradesh,Central,Automobile,Clothing & Apparel,4,8636,,
1003469,Schoenberger,P00288042,F,46-50,50,1,Uttar Pradesh,Central,Media,Clothing & Apparel,4,8613,,
1003860,Anchal,P00118142,F,46-50,49,0,Delhi,Central,Healthcare,Footwear & Shoes,1,8351,,
1001916,Flashing,P00323042,F,46-50,48,0,Uttar Pradesh,Central,Lawyer,Footwear & Shoes,3,8233,,
1002736,Duston,P00232742,F,46-50,47,0,Uttar Pradesh,Central,Hospitality,Food,1,8146,,
1004224,Sahil,P00255542,M,46-50,47,0,Delhi,Central,IT Sector,Electronics & Gadgets,3,8105,,
1000125,Bavinger,P00288942,F,46-50,48,1,Madhya Pradesh,Central,Hospitality,Footwear & Shoes,1,8102,,
1003013,Hirasaki,P00100642,F,46-50,50,0,Delhi,Central,Healthcare,Food,4,8092,,
1003945,Mrunal,P00195442,M,46-50,48,0,Delhi,Central,Healthcare,Electronics & Gadgets,3,8085,,
1003096,Prashant,P00273442,M,46-50,49,0,Uttar Pradesh,Central,Healthcare,Electronics & Gadgets,3,7983,,
1004963,Rhea,P00148642,F,46-50,48,0,Uttar Pradesh,Central,Construction,Food,3,7977,,
1005961,Shubhi,P00115842,M,46-50,48,0,Uttar Pradesh,Central,Agriculture,Food,2,7907,,
1003720,Stobb,P00075542,F,46-50,50,0,Delhi,Central,Healthcare,Electronics & Gadgets,4,7892,,
1002666,Glantz,P00021942,F,46-50,49,0,Uttar Pradesh,Central,IT Sector,Decor,2,7806,,
1005952,Bart,P00313642,M,46-50,50,0,Uttar Pradesh,Central,Media,Electronics & Gadgets,3,7802,,
1006003,Avila,P00046742,M,46-50,46,1,Delhi,Central,IT Sector,Electronics & Gadgets,1,7792,,
1003889,Caffey,P00304242,F,46-50,46,1,Madhya Pradesh,Central,Hospitality,Beauty,1,7562,,
1002211,Anthony,P00343442,F,46-50,46,1,Delhi,Central,Media,Beauty,2,7509,,
1000945,Grove,P00249142,F,46-50,46,1,Uttarakhand,Central,Food Processing,Clothing & Apparel,4,7185,,
1005857,Shweta,P00183442,M,46-50,47,0,Madhya Pradesh,Central,Healthcare,Clothing & Apparel,1,7161,,
1004015,Anjali,P00289042,M,46-50,49,0,Uttar Pradesh,Central,Construction,Clothing & Apparel,3,7154,,
1005942,Philippe,P00113142,F,46-50,47,0,Uttar Pradesh,Central,Banking,Clothing & Apparel,1,7152,,
1000816,Jordon,P00245642,F,46-50,49,1,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,2,7114,,
1000604,Pistek,P00112542,F,46-50,46,0,Uttar Pradesh,Central,Retail,Clothing & Apparel,1,7047,,
1003981,DeVincentis,P00148342,M,46-50,48,1,Madhya Pradesh,Central,Healthcare,Clothing & Apparel,3,6968,,
1002033,Leslie,P00364042,M,46-50,50,0,Uttar Pradesh,Central,Govt,Clothing & Apparel,4,6968,,
1000867,Bhawna,P00120742,F,46-50,49,0,Uttarakhand,Central,Govt,Clothing & Apparel,3,6952,,
1002916,Sauptik,P00218042,F,46-50,50,1,Uttarakhand,Central,Food Processing,Clothing & Apparel,4,6951,,
1001654,Anmol,P00265342,M,46-50,46,0,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,4,6942,,
1005291,Skye,P00114142,F,46-50,48,0,Uttar Pradesh,Central,Banking,Clothing & Apparel,2,6925,,
1003458,Soltero,P00251742,F,46-50,50,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,3,6918,,
1005040,Laalji,P00280442,M,46-50,49,0,Uttarakhand,Central,Textile,Clothing & Apparel,1,6890,,
1004522,Jaydeep,P00031042,F,46-50,47,1,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,2,6884,,
1005286,Sumeet,P00281042,F,46-50,50,0,Delhi,Central,Lawyer,Clothing & Apparel,1,6880,,
1004276,Denise,P00195742,M,46-50,47,1,Madhya Pradesh,Central,Healthcare,Games & Toys,2,6666,,
1004476,Grayson,P00291842,F,46-50,48,0,Madhya Pradesh,Central,Retail,Electronics & Gadgets,2,6119,,
1004049,Penelope,P00260342,F,46-50,46,1,Madhya Pradesh,Central,Media,Beauty,1,6110,,
1004994,Brandow,P00121342,F,46-50,48,0,Uttar Pradesh,Central,Textile,Electronics & Gadgets,3,6060,,
1000045,Byrd,P00330242,M,46-50,48,1,Delhi,Central,Govt,Beauty,3,6047,,
1000107,Benoit,P00100842,F,46-50,49,1,Uttar Pradesh,Central,Automobile,Electronics & Gadgets,2,6023,,
1000481,Juliana,P00343042,M,46-50,50,0,Uttar Pradesh,Central,Healthcare,Electronics & Gadgets,2,6018,,
1001972,Miller,P00265242,F,46-50,46,1,Uttar Pradesh,Central,Healthcare,Electronics & Gadgets,2,5983,,
1001074,Brown,P00314142,F,46-50,50,0,Madhya Pradesh,Central,Automobile,Beauty,1,5946,,
1000156,Dawkins,P00356742,M,46-50,48,0,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,4,5934,,
1004774,Bixby,P00296342,F,46-50,47,0,Madhya Pradesh,Central,Retail,Beauty,1,5901,,
1001364,D'Ascenzo,P00198042,M,46-50,47,0,Madhya Pradesh,Central,Aviation,Electronics & Gadgets,1,5875,,
1000180,Ishit,P00202242,F,46-50,47,1,Madhya Pradesh,Central,IT Sector,Clothing & Apparel,4,5433,,
1002230,Drucker,P00031042,M,46-50,50,0,Uttar Pradesh,Central,Food Processing,Clothing & Apparel,2,5358,,
1005490,Todd,P00295942,F,46-50,46,1,Uttarakhand,Central,Retail,Clothing & Apparel,2,5317,,
1003282,Ordway,P00090942,F,46-50,49,1,Uttar Pradesh,Central,Banking,Clothing & Apparel,1,5315,,
1002740,O'Connell,P00368042,F,46-50,46,1,Uttar Pradesh,Central,Banking,Clothing & Apparel,2,5209,,
1003985,Jarboe,P00286442,M,46-50,47,0,Delhi,Central,Media,Clothing & Apparel,3,5165,,
1005616,Tanushree,P00327242,F,46-50,50,1,Madhya Pradesh,Central,Aviation,Beauty,3,4690,,
1001355,Priyanka,P00250842,M,46-50,50,0,Uttar Pradesh,Central,Healthcare,Food,3,4536,,
1001041,Schnelling,P00200642,F,46-50,50,0,Delhi,Central,Healthcare,Beauty,1,4519,,
1002308,Braxton,P00248742,M,46-50,49,0,Madhya Pradesh,Central,Retail,Beauty,3,4459,,
1005163,Bhavna,P00138542,F,46-50,48,0,Delhi,Central,Banking,Footwear & Shoes,3,4441,,
1005564,Jocasta,P00337542,F,46-50,48,0,Delhi,Central,Media,Food,3,4399,,
1002416,Jesal,P00058042,F,46-50,47,0,Uttar Pradesh,Central,Construction,Electronics & Gadgets,1,4056,,
1005127,Drucker,P00105142,F,46-50,49,0,Madhya Pradesh,Central,Aviation,Electronics & Gadgets,4,4003,,
1003430,Divyeshkumar,P00255842,M,46-50,48,0,Uttar Pradesh,Central,Healthcare,Food,1,3935,,
1002241,Greg,P00336542,F,46-50,50,0,Uttar Pradesh,Central,Retail,Electronics & Gadgets,2,3918,,
1004170,Adam,P00271442,F,46-50,47,0,Delhi,Central,Aviation,Food,1,3840,,
1000193,Chuck,P00116342,M,46-50,50,0,Madhya Pradesh,Central,Healthcare,Household items,4,3827,,
1002004,Sheri,P00032042,F,46-50,50,1,Uttar Pradesh,Central,Govt,Clothing & Apparel,2,3652,,
1002585,Pooja,P00110742,F,46-50,50,0,Uttarakhand,Central,Agriculture,Clothing & Apparel,1,3477,,
1003529,Claire,P00114942,M,46-50,47,0,Madhya Pradesh,Central,Retail,Pet Care,3,3423,,
1003407,Debra,P00326042,M,46-50,49,0,Madhya Pradesh,Central,Lawyer,Beauty,2,3148,,
1005947,Pawlan,P00154042,M,46-50,50,0,Uttar Pradesh,Central,Aviation,Household items,1,3131,,
1005507,Brennan,P00250342,F,46-50,47,0,Madhya Pradesh,Central,IT Sector,Beauty,1,3114,,
1003670,Boyes,P00358442,F,46-50,46,0,Madhya Pradesh,Central,Agriculture,Beauty,2,3069,,
1004018,Parna,P00346142,M,46-50,47,1,Uttar Pradesh,Central,Hospitality,Pet Care,2,2846,,
1003390,McMath,P00177142,M,46-50,48,0,Uttar Pradesh,Central,IT Sector,Household items,2,2353,,
1000411,Prashant,P00033542,M,46-50,48,1,Uttar Pradesh,Central,Govt,Pet Care,1,2149,,
1000183,Hemangi,P00200642,M,46-50,50,0,Delhi,Central,Hospitality,Pet Care,4,2119,,
1003089,Workman,P00127442,F,46-50,50,0,Uttarakhand,Central,Hospitality,Electronics & Gadgets,2,2052,,
1000127,Saloni,P00293242,M,46-50,47,1,Delhi,Central,IT Sector,Clothing & Apparel,3,2041,,
1001734,Chance,P00129642,F,46-50,47,0,Uttar Pradesh,Central,Construction,Clothing & Apparel,2,1994,,
1003061,Dodson,P00031042,F,46-50,49,1,Madhya Pradesh,Central,Aviation,Clothing & Apparel,2,1848,,
1006014,Sharelle,P00088542,F,46-50,46,1,Delhi,Central,Automobile,Veterinary,2,1409,,
1005448,Stephanie,P0096542,F,46-50,48,0,Madhya Pradesh,Central,Chemical,Veterinary,3,1072,,
1004305,Giulietta,P00243342,M,46-50,48,1,Delhi,Central,Govt,Office,1,768,,
1002247,Bhaggyasree,P00086642,M,46-50,50,0,Uttar Pradesh,Central,Automobile,Pet Care,4,740,,
1001782,Cunningham,P00331042,F,46-50,47,1,Uttar Pradesh,Central,Automobile,Pet Care,3,697,,
1002766,Cyma,P00265742,F,46-50,50,0,Uttar Pradesh,Central,Healthcare,Pet Care,2,686,,
1000526,Ashmi,P00110742,F,46-50,50,0,Delhi,Central,Textile,Office,2,584,,
1005265,Sakshi,P00296242,F,46-50,48,1,Delhi,Central,Banking,Footwear & Shoes,1,0,,
1004795,Lonsdale,P00043542,F,46-50,49,0,Bihar,Eastern,Media,Food,2,19617,,
1004133,McCrary,P00226242,F,46-50,47,0,Bihar,Eastern,Retail,Food,1,19508,,
